scenario,scenario_type,replication,method,true_beta_b,true_rr,log_effect,se_log_effect,rr_estimate,p0_hat,converged,finite,iterations,alpha,phi,bec_count,failure_reason,ci_lower,ci_upper,covered,coverage_eligible
base,standard,61,OR-PGEE-ZY,1.6,4.953032424395115,1.688928052686542,0.7698716640070872,4.97986816829616,0.019736842105263157,True,True,7.0,0.08005350373010155,0.8152597899063687,0.966826099068407,,1.1925838482082043,16.72784068013852,True,True
base,standard,62,RR-GEE,1.6,4.953032424395115,1.8421661326754641,0.7083014591838371,6.31019218105851,,True,True,6.0,0.009148135490286553,1.1386105025419546,1.6757087101117416,,1.5744732666639734,25.290061257286556,True,True
base,standard,62,RR-PGEE,1.6,4.953032424395115,1.7821665983282462,0.617866132614662,5.94271796346405,,True,True,6.0,0.011581143787326047,1.313974026828766,1.4614561033298956,,1.7703393141743817,19.948659847588754,True,True
base,standard,62,OR-PGEE-ZY,1.6,4.953032424395115,1.8820394122435475,0.6838226520174938,5.916790060225868,0.019736842105263157,True,True,6.0,0.012961960341980964,0.793334696141106,1.0072722643192487,,1.6949947311588784,17.003028027396862,True,True
base,standard,63,RR-GEE,1.6,4.953032424395115,2.337323969304764,0.6373878752263117,10.353493192646615,,True,True,7.0,-0.02644017354838091,0.8879228597240838,2.6513504364946407,,2.968529432675255,36.110412148945834,True,True
base,standard,63,RR-PGEE,1.6,4.953032424395115,2.274744212443809,0.5448443533254668,9.725431050137315,,True,True,8.0,-0.026303569506590883,1.0695577207699787,2.247531709805043,,3.34300098721451,28.29314423558853,True,True
base,standard,63,OR-PGEE-ZY,1.6,4.953032424395115,2.448623448922461,0.6341008667088982,9.734584687839902,0.017857142857142856,True,True,8.0,-0.02835633266407163,0.98814980033262,1.1851307158682667,,3.2055433255248675,23.61388527430947,True,True
base,standard,64,RR-GEE,1.6,4.953032424395115,1.5045307940200403,1.2137053292516946,4.502040750197246,,True,True,6.0,0.25515179026923857,1.5123812016093705,1.9303012500185157,,0.4171589565053986,48.58668524398392,True,True
base,standard,64,RR-PGEE,1.6,4.953032424395115,1.4616332415390818,0.9883377445017109,4.312997946466358,,True,True,7.0,0.26359628748147057,1.9131134856070064,1.4387389198500296,,0.6215908859704935,29.926357844162546,True,True
base,standard,64,OR-PGEE-ZY,1.6,4.953032424395115,1.5629935863122153,1.0903208280266503,4.547332127830645,0.013157894736842105,True,True,8.0,0.15120648607660567,0.5675195918668475,1.1325364665294384,,0.566525634905934,26.62653303638084,True,True
base,standard,65,RR-GEE,1.6,4.953032424395115,1.7147661421609306,0.46744355653234393,5.555376192167716,,True,True,6.0,-0.05804877574574686,1.0110153029059532,1.6655762666088394,,2.222413142277446,13.886799015631018,True,True
base,standard,65,RR-PGEE,1.6,4.953032424395115,1.6956859749968458,0.42558010352513087,5.450383509946161,,True,True,6.0,-0.05820920512452615,1.1218516779838352,1.50736182426001,,2.366860277791781,12.5510917075378,True,True
base,standard,65,OR-PGEE-ZY,1.6,4.953032424395115,1.856125469444187,0.47756012755673455,5.475152822012722,0.03125,True,True,6.0,-0.06141058139908649,0.9503309515417765,1.119828789776663,,2.3965462751704925,11.03443071789111,True,True
base,standard,66,RR-GEE,1.6,4.953032424395115,2.5196599393316803,0.8054240495822282,12.424370905237677,,True,True,6.0,0.01777847545231208,1.0063723301156764,2.450669609787873,,2.562690824701514,60.235511401924946,True,True
base,standard,66,RR-PGEE,1.6,4.953032424395115,2.3848938417758783,0.6629227350859732,10.857909947298692,,True,True,7.0,0.022424521779790166,1.244179481969661,2.0549618979865323,,2.9611839055894236,39.813200457126314,True,True
base,standard,66,OR-PGEE-ZY,1.6,4.953032424395115,2.517225757055062,0.7357542953746293,10.814406471054312,0.01282051282051282,True,True,7.0,0.024171634164468325,0.8402271720772754,1.0029436211945335,,2.8597240314070005,31.592755427375142,True,True
base,standard,67,RR-GEE,1.6,4.953032424395115,1.359381528383221,1.0804738766913768,3.893784361831853,,True,True,7.0,0.04205733261423887,1.4327830556575119,1.9630933703161615,,0.46845822156484457,32.364800015250886,True,True
base,standard,67,RR-PGEE,1.6,4.953032424395115,1.4183182148080387,0.8962667012210921,4.1301685397978005,,True,True,7.0,0.0405968277845417,1.7245779090106148,1.5609526529921773,,0.7129583751628062,23.926070246723985,True,True
base,standard,67,OR-PGEE-ZY,1.6,4.953032424395115,1.5047052924354198,1.0394381848390857,4.243562529353498,0.01744186046511628,True,True,8.0,0.02809936371995317,0.5985707244745693,0.9359731015797602,,0.5913611570650941,21.789753240519737,True,True
base,standard,68,RR-GEE,1.6,4.953032424395115,1.8152899695670253,0.8501555237918124,6.142857160848196,,True,True,6.0,0.0009662686761190692,1.0632487693624932,1.8945455063542709,,1.1606912835063523,32.51053457090725,True,True
base,standard,68,RR-PGEE,1.6,4.953032424395115,1.8152923740580735,0.713740863015135,6.142871931311008,,True,True,7.0,0.00260137977077635,1.282204478296622,1.557798872312869,,1.5164710959482877,24.88334638576943,True,True
base,standard,68,OR-PGEE-ZY,1.6,4.953032424395115,1.9002410267831211,0.8253408934060488,6.083971915864794,0.01744186046511628,True,True,7.0,0.004673267163923301,0.8016669938391545,1.0493771832557164,,1.319064319755568,21.465324321929387,True,True
base,standard,69,RR-GEE,1.6,4.953032424395115,25.853618847313385,0.4167814555572826,169076793372.1379,,False,True,25.0,-0.05228414355592635,6.900878695723126,151730.98271757597,,,,False,False
base,standard,69,RR-PGEE,1.6,4.953032424395115,5.20554692660071,0.43621045379161866,182.28053958697117,,True,True,9.0,-0.050486338797770765,7.284035611653081,4.992702915957524,,77.52420014015208,428.5912663664947,False,True
base,standard,69,OR-PGEE-ZY,1.6,4.953032424395115,5.279296708718699,0.5379622325393468,196.23181868326944,0.0,True,True,9.0,-0.007772306575904742,0.14957811672201382,1.256638688415267,,68.36835749701177,563.2273185066144,False,True
base,standard,70,RR-GEE,1.6,4.953032424395115,1.3272743403668503,0.7430402894785368,3.7707515825864664,,True,True,6.0,0.1101704353469277,0.9771883972147598,1.326636416762122,,0.878923104245252,16.17725990920229,True,True
base,standard,70,RR-PGEE,1.6,4.953032424395115,1.457349637212831,0.5953822827602555,4.29456228353657,,True,True,7.0,0.1122340525291245,1.1813506510767942,1.0588487132637674,,1.3369913200231998,13.794603548252514,True,True
base,standard,70,OR-PGEE-ZY,1.6,4.953032424395115,1.484376771922131,0.6932147320557686,4.03021580175896,0.027777777777777776,True,True,7.0,0.09608243424379129,0.8787388938179663,0.83544084317072,,1.1297395636230592,11.84730636184337,True,True
base,standard,71,RR-GEE,1.6,4.953032424395115,2.02418279523199,0.980997178153236,7.569922239713916,,True,True,7.0,0.3146871238395274,1.0867509222569947,1.8600521555913534,,1.1067896937317971,51.77471658784844,True,True
base,standard,71,RR-PGEE,1.6,4.953032424395115,1.9352864157496585,0.7875476516973898,6.926027494677634,,True,True,7.0,0.3233966445090904,1.3923161118504714,1.4663742033465395,,1.4795254320180706,32.42246183737425,True,True
base,standard,71,OR-PGEE-ZY,1.6,4.953032424395115,2.0582018966044924,0.9318803764944725,6.942550254711513,0.01875,True,True,9.0,0.26591150165677113,0.7694653915660642,1.0942348688900638,,1.2546689539937659,25.694036393103964,True,True
base,standard,72,RR-GEE,1.6,4.953032424395115,1.9079477330989685,0.544805487632303,6.739243869514456,,True,True,6.0,0.13001743448057387,1.1247556171690007,1.7318912520779435,,2.3167112116170534,19.604259566338893,True,True
base,standard,72,RR-PGEE,1.6,4.953032424395115,1.886717556672144,0.5026655484888453,6.5976765994722335,,True,True,7.0,0.13203572550037943,1.2310268881399313,1.5866532078351778,,2.463322837272023,17.670983215269306,True,True
base,standard,72,OR-PGEE-ZY,1.6,4.953032424395115,2.2004980517868264,0.7081484355177172,6.488192352326158,0.04878048780487805,True,True,7.0,0.15363894719162605,0.8976342235756977,1.1726648640005775,,2.123776334289295,13.320287999417557,True,True
base,standard,73,RR-GEE,1.6,4.953032424395115,1.14544842635915,0.6165621989698639,3.1438508263736837,,True,True,5.0,0.09895672018983387,1.07176480998055,1.1880227542531716,,0.9389516633301027,10.526418349839691,True,True
