scenario,scenario_type,replication,method,true_beta_b,true_rr,log_effect,se_log_effect,rr_estimate,p0_hat,converged,finite,iterations,alpha,phi,bec_count,failure_reason,ci_lower,ci_upper,covered,coverage_eligible
alpha_0.3,standard,2,RR-PGEE,1.6,4.953032424395115,2.864430133959575,0.7588012349329342,17.539055444086344,,True,True,8.0,-0.0015879772530806983,1.2368240035660811,3.1589738609134903,,3.9638153833727467,77.6066582619161,True,True
alpha_0.3,standard,2,OR-GEE-ZY,1.6,4.953032424395115,3.2704091054126927,1.131167557454648,22.801485926484812,0.006097560975609756,True,True,6.0,-0.004286233578878268,1.2128021589619609,1.519634505665579,,2.8349943701974247,97.93664474406678,True,True
alpha_0.3,standard,2,OR-PGEE-ZY,1.6,4.953032424395115,2.971579562143288,0.8180529531560814,17.541530877981938,0.006097560975609756,True,True,9.0,-0.0017727615396824104,0.8359423906035327,1.1019247794327858,,3.8594583533897,61.1931659909214,True,True
alpha_0.3,standard,3,RR-GEE,1.6,4.953032424395115,2.7743335390050183,0.8900613302096912,16.027941437499383,,True,True,7.0,0.0756898220897004,1.0079701495139812,3.1635179061307137,,2.800632789120118,91.72745092533863,True,True
alpha_0.3,standard,3,RR-PGEE,1.6,4.953032424395115,2.621900205796731,0.7289350631774442,13.761849100723591,,True,True,7.0,0.08918638226386162,1.2871810521344709,2.575374563767226,,3.2976620078172942,57.431140675463595,True,True
alpha_0.3,standard,3,OR-GEE-ZY,1.6,4.953032424395115,2.981290537178331,1.0046910811075596,16.050379669582,0.012195121951219513,True,True,6.0,0.09542968945190004,1.0277942105602091,1.4170943719476432,,2.693921205242863,52.113168713648626,True,True
alpha_0.3,standard,3,OR-PGEE-ZY,1.6,4.953032424395115,2.780260929480574,0.8626550926151009,13.612651513677548,0.012195121951219513,True,True,11.0,0.09350432933665771,0.8099863043549346,1.1877533450778015,,2.902913542950059,42.5692191830424,True,True
alpha_0.3,standard,4,RR-GEE,1.6,4.953032424395115,1.501641536394353,0.6753692743048433,4.489051967633774,,True,True,5.0,0.05742711073174633,1.050757410825018,1.3575342574209817,,1.194756121933534,16.866695385083545,True,True
alpha_0.3,standard,4,RR-PGEE,1.6,4.953032424395115,1.4540769062473344,0.5940869919718345,4.280530310528704,,True,True,6.0,0.06131295950073458,1.210739601716187,1.1848401441171859,,1.3360103182141345,13.714669332679644,True,True
alpha_0.3,standard,4,OR-GEE-ZY,1.6,4.953032424395115,1.608581766031998,0.7460612676140786,4.496630005700754,0.027777777777777776,True,True,5.0,0.06426075179418603,0.9922821507888864,1.1251837015638155,,1.1525316751982444,13.722731811844552,True,True
alpha_0.3,standard,4,OR-PGEE-ZY,1.6,4.953032424395115,1.541413188272922,0.6734098000399581,4.238913447152305,0.027777777777777776,True,True,6.0,0.06195970561463607,0.8733853014610024,0.9902904048339449,,1.239475805270486,11.992571248492352,True,True
alpha_0.3,standard,5,RR-GEE,1.6,4.953032424395115,1.1359105998204029,0.6247856514523514,3.1140078672463067,,True,True,5.0,-0.03870463491885232,0.9709212981734964,1.1941746419923427,,0.9151687769040696,10.595908909912865,True,True
alpha_0.3,standard,5,RR-PGEE,1.6,4.953032424395115,1.1387050585372194,0.54569494804447,3.122722003651664,,True,True,5.0,-0.03793818685351165,1.1184665633189235,1.0372758716376898,,1.0716104536550317,9.099755119810904,True,True
alpha_0.3,standard,5,OR-GEE-ZY,1.6,4.953032424395115,1.1955890559762048,0.6735269034784146,3.116427059428706,0.02631578947368421,True,True,5.0,-0.04230479352626018,1.0572560172863714,1.0079264177049052,,0.8856671251336451,9.524045072881346,True,True
alpha_0.3,standard,5,OR-PGEE-ZY,1.6,4.953032424395115,1.1871413830426651,0.598619290069874,3.09234475502404,0.02631578947368421,True,True,6.0,-0.03686049595767657,0.9272522424170188,0.8902219870033293,,1.0135932409693513,8.459288590474973,True,True
alpha_0.3,standard,6,RR-GEE,1.6,4.953032424395115,1.0532821111492692,0.8051451582424107,2.8670456551826318,,True,True,5.0,0.1330247774762773,1.0197616120176292,1.1635402103617898,,0.5916894252124701,13.892340201871779,True,True
alpha_0.3,standard,6,RR-PGEE,1.6,4.953032424395115,1.0519559314371838,0.6663793026230989,2.86324595749899,,True,True,6.0,0.13441621481141605,1.2362539663355498,0.9580878831608298,,0.7755960086692303,10.570164520574004,True,True
alpha_0.3,standard,6,OR-GEE-ZY,1.6,4.953032424395115,1.1069174874530454,0.8644641166517959,2.868050233967716,0.02702702702702703,True,True,5.0,0.1356316503879793,1.0064287803773326,1.084463152994713,,0.5625236116812672,11.61163873763564,True,True
alpha_0.3,standard,6,OR-PGEE-ZY,1.6,4.953032424395115,1.0876735526401111,0.7370455641268273,2.8175480624467113,0.02702702702702703,True,True,6.0,0.1148942053419813,0.848560464243302,0.9096655974611898,,0.7055599171304558,9.582360486431604,True,True
alpha_0.3,standard,7,RR-GEE,1.6,4.953032424395115,1.8465388762260118,0.8422275187685535,6.337845449483626,,True,True,6.0,-0.03316728496389122,1.4422405078321625,2.1158699690339353,,1.2162876047606375,33.02531801221911,True,True
alpha_0.3,standard,7,RR-PGEE,1.6,4.953032424395115,1.7944399327520522,0.7177681129828904,6.016104355069827,,True,True,7.0,-0.03190850740146045,1.6964102042659528,1.7742754426618723,,1.4734996446783346,24.56295917125327,True,True
